Years,Months,Days,Hour,Datetime,Average of PM2.5,Average of Temp,Average of Humid,Average of WindSpeed
2022,Aug,20-Aug,6 PM,20-Aug 2022 6 PM,0.0,37.5,62.2,0.0
2022,Aug,20-Aug,7 PM,20-Aug 2022 7 PM,0.0,36.1,65.6,0.0
2022,Aug,20-Aug,8 PM,20-Aug 2022 8 PM,0.0,35.5,67.7,0.0
2022,Aug,20-Aug,9 PM,20-Aug 2022 9 PM,0.0,34.3,68.8,0.0
2022,Aug,20-Aug,10 PM,20-Aug 2022 10 PM,0.0,33.5,70.7,0.0
2022,Aug,20-Aug,11 PM,20-Aug 2022 11 PM,0.0,33.3,71.2,0.0
2022,Aug,21-Aug,12 AM,21-Aug 2022 12 AM,0.0,33.3,70.5,0.0
2022,Aug,21-Aug,1 AM,21-Aug 2022 1 AM,0.0,33.2,70.4,0.0
2022,Aug,21-Aug,2 AM,21-Aug 2022 2 AM,0.0,33.2,70.7,0.0
2022,Aug,21-Aug,3 AM,21-Aug 2022 3 AM,0.0,33.1,70.9,0.0
2022,Aug,21-Aug,4 AM,21-Aug 2022 4 AM,0.0,32.9,71.1,0.0
2022,Aug,21-Aug,5 AM,21-Aug 2022 5 AM,0.0,32.9,71.0,0.0
2022,Aug,21-Aug,6 AM,21-Aug 2022 6 AM,0.0,33.0,70.7,0.0
2022,Aug,21-Aug,7 AM,21-Aug 2022 7 AM,0.0,34.0,69.6,0.0
2022,Aug,21-Aug,8 AM,21-Aug 2022 8 AM,0.0,36.4,65.3,0.0
2022,Aug,21-Aug,9 AM,21-Aug 2022 9 AM,0.3,38.4,59.6,0.0
2022,Aug,21-Aug,10 AM,21-Aug 2022 10 AM,1.4,39.5,56.7,0.0
2022,Aug,21-Aug,11 AM,21-Aug 2022 11 AM,0.0,39.3,57.2,0.0
2022,Aug,21-Aug,12 PM,21-Aug 2022 12 PM,5.2,39.7,54.4,0.1
2022,Aug,21-Aug,1 PM,21-Aug 2022 1 PM,6.5,40.1,52.1,0.2
2022,Aug,21-Aug,2 PM,21-Aug 2022 2 PM,0.0,40.3,52.4,0.1
2022,Aug,21-Aug,3 PM,21-Aug 2022 3 PM,11.0,41.5,49.7,0.2
2022,Aug,21-Aug,4 PM,21-Aug 2022 4 PM,4.8,40.3,53.4,0.4
2022,Aug,21-Aug,5 PM,21-Aug 2022 5 PM,0.6,39.2,55.6,0.3
2022,Aug,21-Aug,6 PM,21-Aug 2022 6 PM,5.6,36.8,60.4,1.0
2022,Aug,21-Aug,7 PM,21-Aug 2022 7 PM,0.1,34.4,65.4,0.2
2022,Aug,21-Aug,8 PM,21-Aug 2022 8 PM,0.0,34.2,66.1,0.0
2022,Aug,21-Aug,9 PM,21-Aug 2022 9 PM,0.0,34.5,65.8,0.0
2022,Aug,21-Aug,10 PM,21-Aug 2022 10 PM,0.0,33.7,67.9,0.0
2022,Aug,21-Aug,11 PM,21-Aug 2022 11 PM,0.0,33.3,68.7,0.0
2022,Aug,22-Aug,12 AM,22-Aug 2022 12 AM,0.0,33.7,68.0,0.0
2022,Aug,22-Aug,1 AM,22-Aug 2022 1 AM,0.0,33.7,68.3,0.0
2022,Aug,22-Aug,2 AM,22-Aug 2022 2 AM,0.0,33.5,68.6,0.0
2022,Aug,22-Aug,3 AM,22-Aug 2022 3 AM,0.0,33.5,69.0,0.0
2022,Aug,22-Aug,4 AM,22-Aug 2022 4 AM,0.0,33.3,69.8,0.0
2022,Aug,22-Aug,5 AM,22-Aug 2022 5 AM,0.0,33.1,70.4,0.0
2022,Aug,22-Aug,6 AM,22-Aug 2022 6 AM,0.0,33.2,70.2,0.0
2022,Aug,22-Aug,7 AM,22-Aug 2022 7 AM,0.0,34.5,68.7,0.0
2022,Aug,22-Aug,8 AM,22-Aug 2022 8 AM,0.0,37.1,64.7,0.0
2022,Aug,22-Aug,9 AM,22-Aug 2022 9 AM,0.0,38.9,58.4,0.0
2022,Aug,22-Aug,10 AM,22-Aug 2022 10 AM,2.3,39.8,54.6,0.1
2022,Aug,22-Aug,11 AM,22-Aug 2022 11 AM,18.6,40.7,51.2,0.2
2022,Aug,22-Aug,12 PM,22-Aug 2022 12 PM,60.5,41.8,48.7,0.2
2022,Aug,22-Aug,1 PM,22-Aug 2022 1 PM,112.1,42.4,46.9,0.2
2022,Aug,22-Aug,2 PM,22-Aug 2022 2 PM,123.9,43.2,45.6,0.2
2022,Aug,22-Aug,3 PM,22-Aug 2022 3 PM,17.5,40.7,51.3,0.0
2022,Aug,22-Aug,4 PM,22-Aug 2022 4 PM,0.0,37.5,63.3,0.0
2022,Aug,22-Aug,5 PM,22-Aug 2022 5 PM,0.0,36.9,64.0,0.0
2022,Aug,22-Aug,6 PM,22-Aug 2022 6 PM,0.0,35.9,66.5,0.0
2022,Aug,22-Aug,7 PM,22-Aug 2022 7 PM,0.0,35.5,67.9,0.0
2022,Aug,22-Aug,8 PM,22-Aug 2022 8 PM,0.0,35.4,67.6,0.0
2022,Aug,22-Aug,9 PM,22-Aug 2022 9 PM,0.0,34.9,68.2,0.0
2022,Aug,22-Aug,10 PM,22-Aug 2022 10 PM,0.0,34.2,68.8,0.0
2022,Aug,22-Aug,11 PM,22-Aug 2022 11 PM,0.0,34.2,68.6,0.0
2022,Aug,23-Aug,12 AM,23-Aug 2022 12 AM,0.0,34.3,68.6,0.0
2022,Aug,23-Aug,1 AM,23-Aug 2022 1 AM,0.0,33.9,69.5,0.0
2022,Aug,23-Aug,2 AM,23-Aug 2022 2 AM,0.0,33.8,69.6,0.0
2022,Aug,23-Aug,3 AM,23-Aug 2022 3 AM,0.0,33.3,70.4,0.0
2022,Aug,23-Aug,4 AM,23-Aug 2022 4 AM,0.0,33.1,70.2,0.0
2022,Aug,23-Aug,5 AM,23-Aug 2022 5 AM,0.0,32.6,70.6,0.0
2022,Aug,23-Aug,6 AM,23-Aug 2022 6 AM,0.0,33.2,69.9,0.0
2022,Aug,23-Aug,7 AM,23-Aug 2022 7 AM,0.0,36.4,65.3,0.0
2022,Aug,23-Aug,8 AM,23-Aug 2022 8 AM,20.2,39.9,57.1,0.0
2022,Aug,23-Aug,9 AM,23-Aug 2022 9 AM,82.5,39.9,51.5,0.0
2022,Aug,23-Aug,10 AM,23-Aug 2022 10 AM,172.4,40.9,49.2,0.0
2022,Aug,23-Aug,11 AM,23-Aug 2022 11 AM,118.0,41.2,48.1,0.0
2022,Aug,23-Aug,12 PM,23-Aug 2022 12 PM,137.5,41.4,48.1,0.0
2022,Aug,23-Aug,2 PM,23-Aug 2022 2 PM,154.0,43.2,45.2,0.2
2022,Aug,23-Aug,3 PM,23-Aug 2022 3 PM,108.9,43.2,46.0,0.1
2022,Aug,23-Aug,4 PM,23-Aug 2022 4 PM,133.0,44.0,45.1,0.0
2022,Aug,23-Aug,5 PM,23-Aug 2022 5 PM,163.2,44.2,44.9,0.0
2022,Aug,23-Aug,6 PM,23-Aug 2022 6 PM,9.6,41.6,49.0,0.0
2022,Aug,23-Aug,7 PM,23-Aug 2022 7 PM,0.0,39.4,56.0,0.0
2022,Aug,23-Aug,8 PM,23-Aug 2022 8 PM,0.0,38.2,60.4,0.0
2022,Aug,23-Aug,9 PM,23-Aug 2022 9 PM,0.0,36.8,62.8,0.0
2022,Aug,23-Aug,10 PM,23-Aug 2022 10 PM,0.0,36.4,63.7,0.0
2022,Aug,23-Aug,11 PM,23-Aug 2022 11 PM,0.0,36.2,65.3,0.0
2022,Aug,24-Aug,12 AM,24-Aug 2022 12 AM,0.0,35.5,66.7,0.0
2022,Aug,24-Aug,1 AM,24-Aug 2022 1 AM,0.0,35.5,66.2,0.0
2022,Aug,24-Aug,2 AM,24-Aug 2022 2 AM,0.0,35.0,67.4,0.0
2022,Aug,24-Aug,3 AM,24-Aug 2022 3 AM,0.0,34.6,68.3,0.0
2022,Aug,24-Aug,4 AM,24-Aug 2022 4 AM,0.0,34.2,69.1,0.0
2022,Aug,24-Aug,5 AM,24-Aug 2022 5 AM,0.0,34.6,68.5,0.0
2022,Aug,24-Aug,6 AM,24-Aug 2022 6 AM,0.0,34.5,68.8,0.0
2022,Aug,24-Aug,7 AM,24-Aug 2022 7 AM,0.0,36.8,65.3,0.0
2022,Aug,24-Aug,8 AM,24-Aug 2022 8 AM,0.0,39.8,57.9,0.0
2022,Aug,24-Aug,9 AM,24-Aug 2022 9 AM,0.0,40.9,55.8,0.0
2022,Aug,24-Aug,10 AM,24-Aug 2022 10 AM,0.0,42.6,50.8,0.0
2022,Aug,24-Aug,11 AM,24-Aug 2022 11 AM,0.0,42.9,50.6,0.0
2022,Aug,24-Aug,12 PM,24-Aug 2022 12 PM,0.4,43.0,50.1,0.4
2022,Aug,24-Aug,1 PM,24-Aug 2022 1 PM,0.1,41.2,53.3,0.1
2022,Aug,24-Aug,2 PM,24-Aug 2022 2 PM,0.0,38.5,60.4,0.1
2022,Aug,24-Aug,3 PM,24-Aug 2022 3 PM,0.0,35.1,67.5,0.0
2022,Aug,24-Aug,4 PM,24-Aug 2022 4 PM,0.0,34.7,69.0,0.0
2022,Aug,24-Aug,5 PM,24-Aug 2022 5 PM,0.0,34.5,70.5,0.0
2022,Aug,24-Aug,6 PM,24-Aug 2022 6 PM,0.0,33.9,71.9,0.0
2022,Aug,24-Aug,7 PM,24-Aug 2022 7 PM,0.0,33.8,71.1,0.0
2022,Aug,24-Aug,8 PM,24-Aug 2022 8 PM,0.0,33.2,71.3,0.1
2022,Aug,24-Aug,9 PM,24-Aug 2022 9 PM,0.0,33.2,69.8,0.0
2022,Aug,24-Aug,10 PM,24-Aug 2022 10 PM,0.0,33.5,68.4,0.0
2022,Aug,24-Aug,11 PM,24-Aug 2022 11 PM,0.0,33.1,69.8,0.0
2022,Aug,25-Aug,12 AM,25-Aug 2022 12 AM,0.0,32.8,71.1,0.0
2022,Aug,25-Aug,1 AM,25-Aug 2022 1 AM,0.0,32.6,71.2,0.0
2022,Aug,25-Aug,2 AM,25-Aug 2022 2 AM,0.0,32.6,71.2,0.0
2022,Aug,25-Aug,3 AM,25-Aug 2022 3 AM,0.0,31.6,73.6,0.1
2022,Aug,25-Aug,4 AM,25-Aug 2022 4 AM,0.0,31.9,72.6,0.0
2022,Aug,25-Aug,5 AM,25-Aug 2022 5 AM,0.0,31.6,72.6,0.0
2022,Aug,25-Aug,6 AM,25-Aug 2022 6 AM,0.0,31.6,72.6,0.0
2022,Aug,25-Aug,7 AM,25-Aug 2022 7 AM,0.0,31.9,72.7,0.0
2022,Aug,25-Aug,8 AM,25-Aug 2022 8 AM,1.0,30.9,73.4,0.3
2022,Aug,25-Aug,9 AM,25-Aug 2022 9 AM,0.0,30.7,73.0,0.0
2022,Aug,25-Aug,10 AM,25-Aug 2022 10 AM,0.0,31.4,72.3,0.0
2022,Aug,25-Aug,11 AM,25-Aug 2022 11 AM,0.0,33.2,71.2,0.0
2022,Aug,25-Aug,12 PM,25-Aug 2022 12 PM,0.0,36.7,65.4,0.0
2022,Aug,25-Aug,1 PM,25-Aug 2022 1 PM,0.3,38.0,60.9,0.0
2022,Aug,25-Aug,2 PM,25-Aug 2022 2 PM,0.0,39.5,57.1,0.0
2022,Aug,25-Aug,3 PM,25-Aug 2022 3 PM,0.0,39.1,56.9,0.0
2022,Aug,25-Aug,4 PM,25-Aug 2022 4 PM,0.0,37.7,61.0,0.0
2022,Aug,25-Aug,5 PM,25-Aug 2022 5 PM,0.0,37.0,62.9,0.0
2022,Aug,25-Aug,6 PM,25-Aug 2022 6 PM,0.0,36.2,64.9,0.0
2022,Aug,25-Aug,7 PM,25-Aug 2022 7 PM,0.0,35.4,67.1,0.0
2022,Aug,25-Aug,8 PM,25-Aug 2022 8 PM,0.0,35.1,67.5,0.0
2022,Aug,25-Aug,9 PM,25-Aug 2022 9 PM,0.0,34.1,69.7,0.0
2022,Aug,25-Aug,10 PM,25-Aug 2022 10 PM,22.8,31.1,71.4,0.8
2022,Aug,25-Aug,11 PM,25-Aug 2022 11 PM,1.6,29.4,72.9,0.1
2022,Aug,26-Aug,12 AM,26-Aug 2022 12 AM,0.0,30.0,72.9,0.0
2022,Aug,26-Aug,1 AM,26-Aug 2022 1 AM,0.0,29.8,72.9,0.0
2022,Aug,26-Aug,2 AM,26-Aug 2022 2 AM,0.0,30.2,72.5,0.0
2022,Aug,26-Aug,3 AM,26-Aug 2022 3 AM,0.0,30.1,73.1,0.0
2022,Aug,26-Aug,4 AM,26-Aug 2022 4 AM,0.0,29.9,73.8,0.1
2022,Aug,26-Aug,5 AM,26-Aug 2022 5 AM,0.0,30.4,73.0,0.0
2022,Aug,26-Aug,6 AM,26-Aug 2022 6 AM,0.0,30.9,72.1,0.0
2022,Aug,26-Aug,7 AM,26-Aug 2022 7 AM,0.0,31.1,72.6,0.0
2022,Aug,26-Aug,8 AM,26-Aug 2022 8 AM,0.0,32.4,70.2,0.0
2022,Aug,26-Aug,9 AM,26-Aug 2022 9 AM,0.0,33.7,67.9,0.1
2022,Aug,26-Aug,10 AM,26-Aug 2022 10 AM,0.0,35.9,63.6,0.1
2022,Aug,26-Aug,11 AM,26-Aug 2022 11 AM,0.0,36.9,61.3,0.4
2022,Aug,26-Aug,12 PM,26-Aug 2022 12 PM,0.1,38.9,57.6,0.2
2022,Aug,26-Aug,1 PM,26-Aug 2022 1 PM,1.7,33.1,69.3,0.6
2022,Aug,26-Aug,2 PM,26-Aug 2022 2 PM,0.0,32.5,71.5,0.0
2022,Aug,26-Aug,3 PM,26-Aug 2022 3 PM,0.0,33.0,72.1,0.0
2022,Aug,26-Aug,4 PM,26-Aug 2022 4 PM,0.0,33.8,70.6,0.0
2022,Aug,26-Aug,5 PM,26-Aug 2022 5 PM,0.0,33.6,69.9,0.0
2022,Aug,26-Aug,6 PM,26-Aug 2022 6 PM,5.8,33.2,70.4,0.3
2022,Aug,26-Aug,7 PM,26-Aug 2022 7 PM,3.8,30.7,71.4,0.4
2022,Aug,26-Aug,8 PM,26-Aug 2022 8 PM,0.0,30.6,72.6,0.0
2022,Aug,26-Aug,9 PM,26-Aug 2022 9 PM,0.0,30.8,72.7,0.0
2022,Aug,26-Aug,10 PM,26-Aug 2022 10 PM,0.0,30.9,72.5,0.0
2022,Aug,26-Aug,11 PM,26-Aug 2022 11 PM,0.0,30.8,72.8,0.0
2022,Aug,27-Aug,12 AM,27-Aug 2022 12 AM,0.0,30.8,72.7,0.0
2022,Aug,27-Aug,1 AM,27-Aug 2022 1 AM,0.0,30.8,72.5,0.0
2022,Aug,27-Aug,2 AM,27-Aug 2022 2 AM,0.0,30.4,72.8,0.0
2022,Aug,27-Aug,3 AM,27-Aug 2022 3 AM,0.0,30.7,72.0,0.0
2022,Aug,27-Aug,4 AM,27-Aug 2022 4 AM,0.0,30.8,71.9,0.0
2022,Aug,27-Aug,5 AM,27-Aug 2022 5 AM,0.0,31.2,71.4,0.0
2022,Aug,27-Aug,6 AM,27-Aug 2022 6 AM,0.0,32.1,70.3,0.0
2022,Aug,27-Aug,7 AM,27-Aug 2022 7 AM,0.0,34.6,67.0,0.0
2022,Aug,27-Aug,8 AM,27-Aug 2022 8 AM,0.0,37.0,61.3,0.2
2022,Aug,27-Aug,9 AM,27-Aug 2022 9 AM,0.0,37.5,59.5,0.2
2022,Aug,27-Aug,10 AM,27-Aug 2022 10 AM,0.2,38.9,56.4,0.1
2022,Aug,27-Aug,11 AM,27-Aug 2022 11 AM,6.4,40.8,52.1,0.0
2022,Aug,27-Aug,12 PM,27-Aug 2022 12 PM,11.9,40.8,50.9,0.0
2022,Aug,27-Aug,1 PM,27-Aug 2022 1 PM,25.9,41.5,49.9,0.0
2022,Aug,27-Aug,2 PM,27-Aug 2022 2 PM,107.2,45.0,43.3,0.0
2022,Aug,27-Aug,3 PM,27-Aug 2022 3 PM,71.0,44.0,45.0,0.2
2022,Aug,27-Aug,4 PM,27-Aug 2022 4 PM,5.4,39.8,55.1,0.5
2022,Aug,27-Aug,5 PM,27-Aug 2022 5 PM,0.0,38.0,59.4,0.1
2022,Aug,27-Aug,6 PM,27-Aug 2022 6 PM,0.0,37.2,61.7,0.0
2022,Aug,27-Aug,7 PM,27-Aug 2022 7 PM,0.0,36.3,63.8,0.0
2022,Aug,27-Aug,8 PM,27-Aug 2022 8 PM,0.0,35.4,65.5,0.0
2022,Aug,27-Aug,9 PM,27-Aug 2022 9 PM,0.0,35.0,66.8,0.0
2022,Aug,27-Aug,10 PM,27-Aug 2022 10 PM,0.0,34.9,67.4,0.0
2022,Aug,27-Aug,11 PM,27-Aug 2022 11 PM,11.4,34.2,67.9,0.0
2022,Aug,28-Aug,12 AM,28-Aug 2022 12 AM,6.0,33.7,67.6,0.0
2022,Aug,28-Aug,1 AM,28-Aug 2022 1 AM,6.2,33.3,68.4,0.0
2022,Aug,28-Aug,2 AM,28-Aug 2022 2 AM,6.1,33.1,68.6,0.0
2022,Aug,28-Aug,3 AM,28-Aug 2022 3 AM,6.3,32.7,69.8,0.0
2022,Aug,28-Aug,4 AM,28-Aug 2022 4 AM,6.2,32.5,70.0,0.0
2022,Aug,28-Aug,5 AM,28-Aug 2022 5 AM,6.2,32.3,70.3,0.0
2022,Aug,28-Aug,6 AM,28-Aug 2022 6 AM,5.8,33.3,69.1,0.0
2022,Aug,28-Aug,7 AM,28-Aug 2022 7 AM,5.5,37.7,61.5,0.0
2022,Aug,28-Aug,8 AM,28-Aug 2022 8 AM,4.1,40.6,53.6,0.0
2022,Aug,28-Aug,9 AM,28-Aug 2022 9 AM,3.1,41.0,52.1,0.0
2022,Aug,28-Aug,10 AM,28-Aug 2022 10 AM,4.2,42.0,50.6,0.0
2022,Aug,28-Aug,11 AM,28-Aug 2022 11 AM,5.9,41.8,51.1,0.2
2022,Aug,28-Aug,12 PM,28-Aug 2022 12 PM,7.9,42.0,50.2,0.3
2022,Aug,28-Aug,1 PM,28-Aug 2022 1 PM,7.8,42.7,48.1,0.2
2022,Aug,28-Aug,2 PM,28-Aug 2022 2 PM,15.3,38.3,54.9,0.6
2022,Aug,28-Aug,3 PM,28-Aug 2022 3 PM,6.7,36.7,59.6,0.3
2022,Aug,28-Aug,4 PM,28-Aug 2022 4 PM,4.1,38.1,58.0,0.2
2022,Aug,28-Aug,5 PM,28-Aug 2022 5 PM,3.5,41.0,51.9,0.0
2022,Aug,28-Aug,6 PM,28-Aug 2022 6 PM,4.7,37.8,58.4,0.0
2022,Aug,28-Aug,7 PM,28-Aug 2022 7 PM,10.4,36.3,63.6,0.0
2022,Aug,28-Aug,8 PM,28-Aug 2022 8 PM,5.7,35.3,65.2,0.0
2022,Aug,28-Aug,9 PM,28-Aug 2022 9 PM,5.0,34.9,65.2,0.0
2022,Aug,28-Aug,10 PM,28-Aug 2022 10 PM,6.1,34.7,66.1,0.0
2022,Aug,28-Aug,11 PM,28-Aug 2022 11 PM,7.1,34.4,66.1,0.0
2022,Aug,29-Aug,12 AM,29-Aug 2022 12 AM,6.8,33.5,68.7,0.0
2022,Aug,29-Aug,1 AM,29-Aug 2022 1 AM,5.5,33.2,69.3,0.0
2022,Aug,29-Aug,2 AM,29-Aug 2022 2 AM,6.2,33.0,69.5,0.0
2022,Aug,29-Aug,3 AM,29-Aug 2022 3 AM,6.4,32.7,69.7,0.0
2022,Aug,29-Aug,4 AM,29-Aug 2022 4 AM,5.9,32.8,69.4,0.0
2022,Aug,29-Aug,5 AM,29-Aug 2022 5 AM,11.4,32.4,70.8,0.2
2022,Aug,29-Aug,6 AM,29-Aug 2022 6 AM,9.2,31.4,73.5,0.3
2022,Aug,29-Aug,7 AM,29-Aug 2022 7 AM,2.7,31.0,73.2,0.3
2022,Aug,29-Aug,8 AM,29-Aug 2022 8 AM,2.1,33.2,69.7,0.0
2022,Aug,29-Aug,9 AM,29-Aug 2022 9 AM,2.4,35.6,64.8,0.0
2022,Aug,29-Aug,10 AM,29-Aug 2022 10 AM,2.7,38.4,59.7,0.0
2022,Aug,29-Aug,11 AM,29-Aug 2022 11 AM,2.4,39.4,54.8,0.3
2022,Aug,29-Aug,12 PM,29-Aug 2022 12 PM,2.4,40.1,52.1,0.3
2022,Aug,29-Aug,1 PM,29-Aug 2022 1 PM,2.4,41.0,49.7,0.3
2022,Aug,29-Aug,2 PM,29-Aug 2022 2 PM,2.4,42.2,47.5,0.3
2022,Aug,29-Aug,3 PM,29-Aug 2022 3 PM,2.4,41.3,48.5,0.3
2022,Aug,29-Aug,4 PM,29-Aug 2022 4 PM,3.4,37.9,57.9,0.4
2022,Aug,29-Aug,5 PM,29-Aug 2022 5 PM,3.3,34.5,67.4,0.0
2022,Aug,29-Aug,6 PM,29-Aug 2022 6 PM,4.3,34.2,67.8,0.1
2022,Aug,29-Aug,7 PM,29-Aug 2022 7 PM,4.2,33.5,69.3,0.0
2022,Aug,29-Aug,8 PM,29-Aug 2022 8 PM,16.8,32.1,72.3,0.1
2022,Aug,29-Aug,9 PM,29-Aug 2022 9 PM,4.0,31.9,72.5,0.0
2022,Aug,29-Aug,10 PM,29-Aug 2022 10 PM,7.4,32.0,72.5,0.0
2022,Aug,29-Aug,11 PM,29-Aug 2022 11 PM,6.1,31.7,72.6,0.0
2022,Aug,30-Aug,12 AM,30-Aug 2022 12 AM,5.5,31.8,72.7,0.0
2022,Aug,30-Aug,1 AM,30-Aug 2022 1 AM,4.2,31.7,72.5,0.0
2022,Aug,30-Aug,2 AM,30-Aug 2022 2 AM,5.0,31.8,72.4,0.0
2022,Aug,30-Aug,3 AM,30-Aug 2022 3 AM,3.2,31.5,72.6,0.0
2022,Aug,30-Aug,4 AM,30-Aug 2022 4 AM,2.9,31.4,72.5,0.0
2022,Aug,30-Aug,5 AM,30-Aug 2022 5 AM,2.5,31.2,72.5,0.0
2022,Aug,30-Aug,6 AM,30-Aug 2022 6 AM,2.5,31.6,72.3,0.0
2022,Aug,30-Aug,7 AM,30-Aug 2022 7 AM,2.4,35.7,67.4,0.0
2022,Aug,30-Aug,8 AM,30-Aug 2022 8 AM,2.8,38.1,62.7,0.0
2022,Aug,30-Aug,9 AM,30-Aug 2022 9 AM,2.7,39.9,57.6,0.0
2022,Aug,30-Aug,10 AM,30-Aug 2022 10 AM,3.6,41.2,53.6,0.0
2022,Aug,30-Aug,11 AM,30-Aug 2022 11 AM,5.5,40.9,53.4,0.1
2022,Aug,30-Aug,12 PM,30-Aug 2022 12 PM,4.2,41.1,50.8,0.3
2022,Aug,30-Aug,1 PM,30-Aug 2022 1 PM,4.6,42.1,47.8,0.2
2022,Aug,30-Aug,2 PM,30-Aug 2022 2 PM,4.8,42.3,48.2,0.0
2022,Aug,30-Aug,3 PM,30-Aug 2022 3 PM,4.5,41.3,50.4,0.0
2022,Aug,30-Aug,4 PM,30-Aug 2022 4 PM,4.4,40.9,52.3,0.0
2022,Aug,30-Aug,5 PM,30-Aug 2022 5 PM,5.3,39.2,56.5,0.0
2022,Aug,30-Aug,6 PM,30-Aug 2022 6 PM,5.2,38.0,60.0,0.0
2022,Aug,30-Aug,7 PM,30-Aug 2022 7 PM,8.6,36.8,64.4,0.0
2022,Aug,30-Aug,8 PM,30-Aug 2022 8 PM,7.2,35.9,65.6,0.0
2022,Aug,30-Aug,9 PM,30-Aug 2022 9 PM,6.1,35.3,65.7,0.0
2022,Aug,30-Aug,10 PM,30-Aug 2022 10 PM,7.7,34.9,66.5,0.0
2022,Aug,30-Aug,11 PM,30-Aug 2022 11 PM,7.7,34.3,67.4,0.0
2022,Sep,1-Sep,12 AM,1-Sep 2022 12 AM,5.9,31.1,71.9,0.0
2022,Sep,1-Sep,1 AM,1-Sep 2022 1 AM,3.5,31.0,71.5,0.0
2022,Sep,1-Sep,2 AM,1-Sep 2022 2 AM,7.3,30.8,71.7,0.0
2022,Sep,1-Sep,3 AM,1-Sep 2022 3 AM,4.2,30.7,71.8,0.0
2022,Sep,1-Sep,4 AM,1-Sep 2022 4 AM,2.9,30.7,71.8,0.0
2022,Sep,1-Sep,5 AM,1-Sep 2022 5 AM,2.8,30.5,71.6,0.0
2022,Sep,1-Sep,6 AM,1-Sep 2022 6 AM,3.1,30.9,71.1,0.0
2022,Sep,1-Sep,7 AM,1-Sep 2022 7 AM,2.7,33.9,68.0,0.0
2022,Sep,1-Sep,8 AM,1-Sep 2022 8 AM,2.3,38.6,58.5,0.0
2022,Sep,1-Sep,9 AM,1-Sep 2022 9 AM,1.8,40.6,50.9,0.0
2022,Sep,1-Sep,10 AM,1-Sep 2022 10 AM,1.8,41.4,49.9,0.0
2022,Sep,1-Sep,11 AM,1-Sep 2022 11 AM,2.7,41.7,49.7,0.0
2022,Sep,1-Sep,12 PM,1-Sep 2022 12 PM,3.8,41.7,51.2,0.1
2022,Sep,1-Sep,1 PM,1-Sep 2022 1 PM,3.4,43.2,48.2,0.0
2022,Sep,1-Sep,2 PM,1-Sep 2022 2 PM,3.9,44.3,46.6,0.0
2022,Sep,1-Sep,3 PM,1-Sep 2022 3 PM,4.0,50.2,40.5,0.0
2022,Sep,1-Sep,4 PM,1-Sep 2022 4 PM,3.5,55.0,36.6,0.0
2022,Sep,1-Sep,5 PM,1-Sep 2022 5 PM,3.9,51.3,37.9,0.0
2022,Sep,1-Sep,6 PM,1-Sep 2022 6 PM,5.3,43.6,48.3,0.1
2022,Sep,1-Sep,7 PM,1-Sep 2022 7 PM,7.7,119.6,53.0,0.0
2022,Sep,1-Sep,8 PM,1-Sep 2022 8 PM,7.8,125.0,58.6,0.1
2022,Sep,1-Sep,9 PM,1-Sep 2022 9 PM,6.1,125.0,59.8,0.0
2022,Sep,1-Sep,10 PM,1-Sep 2022 10 PM,5.1,125.0,59.2,0.5
2022,Sep,1-Sep,11 PM,1-Sep 2022 11 PM,5.9,125.0,61.9,0.7
2022,Sep,2-Sep,12 AM,2-Sep 2022 12 AM,6.4,125.0,63.9,0.6
2022,Sep,2-Sep,1 AM,2-Sep 2022 1 AM,7.0,125.0,66.1,0.5
2022,Sep,2-Sep,2 AM,2-Sep 2022 2 AM,9.5,125.0,67.4,0.6
2022,Sep,2-Sep,3 AM,2-Sep 2022 3 AM,12.6,125.0,68.2,0.6
2022,Sep,2-Sep,4 AM,2-Sep 2022 4 AM,18.0,125.0,69.2,0.6
2022,Sep,2-Sep,5 AM,2-Sep 2022 5 AM,16.8,125.0,69.3,0.7
2022,Sep,2-Sep,6 AM,2-Sep 2022 6 AM,16.4,125.0,69.3,0.6
2022,Sep,2-Sep,7 AM,2-Sep 2022 7 AM,15.4,125.0,64.3,0.5
2022,Sep,2-Sep,8 AM,2-Sep 2022 8 AM,11.9,125.0,56.5,0.0
2022,Sep,2-Sep,9 AM,2-Sep 2022 9 AM,8.6,125.0,53.3,0.1
2022,Sep,2-Sep,10 AM,2-Sep 2022 10 AM,10.3,125.0,51.3,0.2
2022,Sep,2-Sep,11 AM,2-Sep 2022 11 AM,12.6,125.0,52.6,0.7
2022,Sep,6-Sep,6 AM,6-Sep 2022 6 AM,3.4,30.4,77.0,0.0
2022,Sep,6-Sep,7 AM,6-Sep 2022 7 AM,2.8,35.3,66.3,0.0
2022,Sep,6-Sep,8 AM,6-Sep 2022 8 AM,4.7,39.2,58.3,0.0
2022,Sep,6-Sep,9 AM,6-Sep 2022 9 AM,2.4,39.2,55.6,0.0
2022,Sep,6-Sep,10 AM,6-Sep 2022 10 AM,2.8,40.2,53.1,0.0
2022,Sep,6-Sep,11 AM,6-Sep 2022 11 AM,7.5,39.1,57.4,0.0
2022,Sep,6-Sep,12 PM,6-Sep 2022 12 PM,3.7,113.7,51.9,0.1
2022,Sep,6-Sep,1 PM,6-Sep 2022 1 PM,4.6,125.0,49.8,0.1
2022,Sep,6-Sep,2 PM,6-Sep 2022 2 PM,6.3,125.0,53.5,0.0
